tray,pop,temp,ph,time,status
fr06,FRA,13,7.7,6,1
fr06,FRA,13,7.7,6,1
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,0
fr07,FRA,16,8,28,1
fr07,FRA,16,8,21,1
fr07,FRA,16,8,21,1
fr07,FRA,16,8,13,0
fr07,FRA,16,8,13,0
fr07,FRA,16,8,13,0
fr07,FRA,16,8,13,0
fr07,FRA,16,8,13,0
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,13,1
fr07,FRA,16,8,6,0
fr07,FRA,16,8,6,0
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr07,FRA,16,8,6,1
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,0
fr08,FRA,16,8,28,1
fr08,FRA,16,8,21,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,0
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,13,1
fr08,FRA,16,8,6,0
fr08,FRA,16,8,6,0
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr08,FRA,16,8,6,1
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,28,0
fr09,FRA,16,8,21,0
fr09,FRA,16,8,21,0
fr09,FRA,16,8,21,1
fr09,FRA,16,8,21,1
fr09,FRA,16,8,21,1
fr09,FRA,16,8,21,1
fr09,FRA,16,8,21,1
fr09,FRA,16,8,21,1
fr09,FRA,16,8,21,1
fr09,FRA,16,8,21,1
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,0
fr09,FRA,16,8,13,1
fr09,FRA,16,8,6,0
fr09,FRA,16,8,6,0
fr09,FRA,16,8,6,0
fr09,FRA,16,8,6,0
fr09,FRA,16,8,6,0
fr09,FRA,16,8,6,0
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr09,FRA,16,8,6,1
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,0
fr10,FRA,16,7.7,28,1
fr10,FRA,16,7.7,21,1
fr10,FRA,16,7.7,21,1
fr10,FRA,16,7.7,21,1
fr10,FRA,16,7.7,21,1
fr10,FRA,16,7.7,21,1
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,0
fr10,FRA,16,7.7,13,1
fr10,FRA,16,7.7,13,1
fr10,FRA,16,7.7,13,1
fr10,FRA,16,7.7,13,1
fr10,FRA,16,7.7,13,1
fr10,FRA,16,7.7,13,1
fr10,FRA,16,7.7,6,0
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr10,FRA,16,7.7,6,1
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,0
fr11,FRA,16,7.7,28,1
fr11,FRA,16,7.7,28,1
fr11,FRA,16,7.7,21,0
fr11,FRA,16,7.7,21,1
fr11,FRA,16,7.7,21,1
fr11,FRA,16,7.7,21,1
fr11,FRA,16,7.7,21,1
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,0
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,13,1
fr11,FRA,16,7.7,6,0
fr11,FRA,16,7.7,6,0
fr11,FRA,16,7.7,6,0
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr11,FRA,16,7.7,6,1
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
fr12,FRA,16,7.7,28,0
